,macd,macd_signal,rsi_14,bb_width,close_div_sma20,zscore_ret_20,atr_pct,logret_lag_1,logret_lag_2,logret_lag_3,logret_lag_5,logret_lag_8,logret_lag_13,ret_mean_5,ret_mean_10,ret_mean_20,ret_std_5,ret_std_10,ret_std_20,target_cls,target_reg,Close
725,945.5996107941173,1141.226727613602,57.56328762969432,0.08680072987066868,1.0119922587404173,0.9250894086918804,0.031765466804392406,-0.025374479539831175,0.013783631646973108,-0.016677702596480784,0.0029305657871948458,-0.008316570718615267,0.003101461159203954,-0.002539110336795296,0.004901941578119175,0.00017316038132422843,0.019843652950745874,0.019444220384453068,0.02301316026544375,0,-0.018938483263033618,43442.85546875
726,841.9655025028842,1081.3744825914584,52.971739195516435,0.0827343510346232,0.9947899044321352,-0.7497448911676474,0.03255082158599779,0.021462391204340153,-0.025374479539831175,0.013783631646973108,-0.005889392398977758,0.032164737244750545,-0.025761678809584642,-0.005148928509606468,1.0126300636857654e-05,-0.0017730479435674642,0.021205786578906722,0.018567816267324233,0.022895034725722616,0,-0.01247437935200907,42627.85546875
727,709.0198350097271,1006.9035530751123,50.1769358056647,0.08196284681127868,0.9843257938858322,-0.4609964581200275,0.03348994616364044,-0.018938483263033618,0.021462391204340153,-0.025374479539831175,-0.016677702596480784,0.0049565656400486135,0.007374628549158558,-0.0043082638607121245,-0.0004056545627025227,-0.0018954494519315187,0.02071205899083509,0.01881983135274339,0.022947963510952116,1,0.001364883236683238,42099.40234375
728,601.3670204779337,925.7962465556767,50.483066466387115,0.0799054901350277,0.9875436997567352,0.14176990972398465,0.03279701153060725,-0.01247437935200907,-0.018938483263033618,0.021462391204340153,0.013783631646973108,0.0029305657871948458,-0.02094342240847231,-0.0067920135427700975,-0.003485639963509253,-0.0018885897034184908,0.01864122047420313,0.015037419068693457,0.022948966718637446,1,0.0025653289520551383,42156.90234375
729,518.8085939732191,844.3987160391852,51.092515630954324,0.07393188243662645,0.9888973236976265,0.0726007542439181,0.03183428603228549,0.001364883236683238,-0.01247437935200907,-0.018938483263033618,-0.025374479539831175,-0.005889392398977758,0.029979669511789556,-0.0012040518443928359,-0.003724763632308601,0.0012231090790261157,0.015621344687576305,0.014906699978727435,0.018487684968766866,1,0.044021664837326654,42265.1875
730,599.9517427205428,795.5093213754567,60.32916321965717,0.0737168206494647,1.0301282040682143,1.9619778102761851,0.03145784602070421,0.0025653289520551383,0.001364883236683238,-0.01247437935200907,0.021462391204340153,-0.016677702596480784,-0.008316570718615267,0.0033078028822044643,0.00038434627270457977,0.003174608412677831,0.024525085539689694,0.02125628669910581,0.020819326400504427,1,0.01774260401360504,44167.33203125
731,719.7591132607995,780.3592797525253,63.42147574584763,0.08536653128327229,1.0460467322289226,0.7759128871122523,0.03144952344658735,0.044021664837326654,0.0025653289520551383,0.001364883236683238,-0.018938483263033618,0.013783631646973108,0.032164737244750545,0.010644020337532195,0.00274754591396286,0.0023536011348062403,0.021507470136003792,0.021788298866710236,0.019833415752761614,0,-0.04806495357875531,44957.96875
732,637.1203306982061,751.7114899416615,51.81467910500266,0.08542010040419143,0.9971616599763149,-2.0983328805222694,0.03845887020307161,0.01774260401360504,0.044021664837326654,0.0025653289520551383,-0.01247437935200907,-0.025374479539831175,0.0049565656400486135,0.0035259054921829487,-0.000391179184264593,-0.00020471960209172345,0.03357540210460784,0.026622095209573447,0.022808694663666983,1,0.030607357718285957,42848.17578125
733,671.3503708620046,735.6392661257303,57.14598742186239,0.08553720927384494,1.025469047938234,1.2188831238399767,0.0380221995142503,-0.04806495357875531,0.01774260401360504,0.044021664837326654,0.001364883236683238,0.021462391204340153,0.0029305657871948458,0.009374400388503493,0.0012911934228666921,0.0026137322243018064,0.03559122462303354,0.02810753918679213,0.02296661996974245,0,-0.0003900828451526924,44179.921875
734,689.1435515930498,726.3401232191942,57.058025213453945,0.08606304353189133,1.0227870014409928,-0.11398089719894038,0.03785709662169671,0.030607357718285957,-0.04806495357875531,0.01774260401360504,0.0025653289520551383,-0.018938483263033618,-0.005889392398977758,0.008783318029061928,0.0037896330923345408,0.002225496654586244,0.03575673316972762,0.026540640534323624,0.022947525102033253,0,-0.00393630412750998,44162.69140625
735,681.3904458086181,717.3501877370791,56.12129323766568,0.07761957199121547,1.0156821089469732,-0.31372702000464325,0.03651351686002652,-0.0003900828451526924,0.030607357718285957,-0.04806495357875531,0.044021664837326654,-0.01247437935200907,-0.016677702596480784,-0.0008082757639053997,0.0012497635591495271,0.0030758525686343605,0.029892433041090703,0.025868266174629107,0.022351140477880522,0,-0.0010484808007761193,43989.1953125
736,663.8736359825343,706.6548773861701,55.858892677262915,0.07704541850342096,1.013074438612639,-0.1199841991510241,0.035295552532724796,-0.00393630412750998,-0.0003900828451526924,0.030607357718285957,0.01774260401360504,0.001364883236683238,0.013783631646973108,-0.0045664927267816315,0.003038763805375277,0.0015244450530060769,0.028104856327262215,0.024918124043237927,0.021443872375425624,1,0.06662426635587362,43943.09765625
737,884.0866210363747,742.1412261162111,66.82826574453956,0.10277596192877604,1.0770339036743708,2.3827172489660047,0.036705200702771036,-0.0010484808007761193,-0.00393630412750998,-0.0003900828451526924,-0.04806495357875531,0.0025653289520551383,-0.025374479539831175,0.018371351260144154,0.010948628376163547,0.005271486906730521,0.03043360168110012,0.031207219786459565,0.02574908100127483,0,-0.01784541710643821,46970.50390625
738,980.2705758958109,789.767096072131,62.25614794482555,0.1148093084556589,1.0549755826294207,-0.810831436154915,0.03879796554826566,0.06662426635587362,-0.0010484808007761193,-0.00393630412750998,0.030607357718285957,0.044021664837326654,0.021462391204340153,0.00868079629519932,0.009027598341851403,0.0027709791891710835,0.0331557560024174,0.03243002796043587,0.025426241972763816,1,0.01052203275194838,46139.73046875
739,1083.389714878038,848.4916198333125,63.82205068406731,0.1287796777807378,1.062782902572492,0.29325933668621607,0.04049659968063496,-0.01784541710643821,0.06662426635587362,-0.0010484808007761193,-0.0003900828451526924,0.01774260401360504,-0.018938483263033618,0.010863219414619535,0.009823268721840726,0.0030492525447660722,0.03276625960617583,0.032351372831313306,0.02548181514467801,0,-0.005574241147522551,46627.77734375
